,link,author,date,text,images
0,/news/59136545,By Reality Check team,2021-11-19T10:10:11.000Z,"['Which countries are still cutting down trees?', 'World leaders have pledged to end and reverse deforestation by 2030.', ""But in Brazil's Amazon rainforest it has hit its highest level in over 15 years - and progress elsewhere is challenging."", 'Some 60% of the Amazon rainforest is in Brazil, and it plays a vital role in absorbing harmful CO2 that would otherwise escape into the atmosphere.', ""After falling steadily since 2004, deforestation in Brazil's Amazon has risen again, according to the country's National Space Research Institute (INPE). "", 'Its latest report found that deforestation increased by 22% in the last year, with 13,235 sq km (5,110 sq miles) of forest lost.', 'Brazil\'s president, Jair Bolsonaro, has been criticised for ""anti-environment"" policies, such as encouraging agriculture and mining in the Amazon.', 'He has cut the funding for the government agencies that are responsible for prosecuting farmers and loggers who break environmental law. Fines for illegal logging fell by 20% in 2020.', 'Exact figures are not available, but recent studies suggest as much as 94% of deforestation and habitat destruction in Brazil could be illegal.', 'Brazil is not the only country responsible for the deforestation of the Amazon - neighbouring countries, including Bolivia, also contribute.', 'Last year, Bolivia lost almost 300,000 hectares of tropical forest - the fourth-highest in the world.', 'The Congo forest basin is the second-largest rainforest in the world. More than half of it lies within the Democratic Republic of Congo.', 'Environmental campaign group Greenpeace says illegal logging - by both large and small companies - is leading to deforestation. Although the US and EU have banned importing illegal timber, it still gets smuggled outside the country.', 'Other threats include small-scale subsistence agriculture, clearing for charcoal and fuel, urban expansion and mining.', 'In the past five years, the annual loss of primary forest has been nearly half a million hectares, according to Global Forest Watch.', 'President Felix Tshisekedi last month ordered an audit of some of the leases allocated to harvest public forests - including one for more than 1.4 million hectares - amid allegations of corruption. The move was welcomed by campaigners. ', 'But earlier this year, the government also announced a plan to lift a ban dating back to 2002 on new logging operations - although it has not yet been implemented.', 'Greenpeace says that would contradict commitments made earlier this year to protect the forest and increase forest cover by 8%.', ""Indonesia has been among the world's top five countries for forest loss for the past two decades."", 'According to data from Global Forest Watch, the country lost 9.75 million hectares of primary forest between 2002 and 2020.', 'President Joko Widodo pledged in 2014 to crack down on deforestation by tackling the main contributor - clearing land for oil palm plantations. ', 'Up to 80% of fires were set for this purpose, according to official data.', ""In 2016, a record 929,000 hectares of forest disappeared, but there's been a steady decrease in the rate of deforestation since then."", 'By 2020, the annual loss was down to 270,000 hectares.', 'In 2019, President Widodo issued a three-year moratorium on new forest clearance, covering about 66 million hectares of primary forest and peatland. This was extended indefinitely this year.', 'Forests absorb vast amounts of carbon dioxide (CO2) - a major contributor to global warming - so cutting down trees can have a big impact on climate change.', 'The UN says 420 million hectares (one billion acres) of forest have been lost since 1990. Agriculture is the main reason for this.', 'More than 100 world leaders have promised to end and reverse deforestation by 2030, at the COP26 summit.', 'There have been efforts to protect forests before.', 'In 2014 the UN announced a deal to halve deforestation by 2020 and end it by 2030.', 'Then, in 2017, it set another target to increase forested land by 3% worldwide by 2030.', 'But deforestation continued at ""an alarming rate"", according to a 2019 report, with serious consequences for the fight against climate change.', 'There has been some reforestation, through natural growth or planting, but trees need years to mature before they can fully absorb CO2. ', 'Over the past decade 4.7 million hectares of forest were still lost annually - with Brazil, the Democratic Republic of Congo and Indonesia among the countries worst affected.']","['https://ichef.bbci.co.uk/news/490/cpsprodpb/8F7C/production/_121323763_gettyimages-1174358838.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/12391/production/_121314647_gettyimages-1174358838.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/12E1D/production/_121614377_brazil-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/38E2/production/_121326541_optimised-forest_loss-nc-002.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/0FE0/production/_121446040_dr_congo-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/102F3/production/_121319266_indonesia_v2-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/15E5B/production/_121319698_gettyimages-452167534.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/DBE3/production/_121319265_deforestation_v4-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/163F9/production/_120892119_summit_top-3x-002.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/155C6/production/_120449478_bottom-3x.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/1848/production/_98761260_onlinebanner_976x280.jpg']"
1,/news/world-australia-59390798,By Kayleen Devlin,2021-12-15T16:58:22.000Z,"['The teenagers and the nun fighting a coal mine', ""When eight teenagers and an elderly nun in Australia teamed up for a climate case, they won, in a historic judgement. Their case has now been appealed by the country's government. If the final verdict swings in their favour, it will have ramifications not just for Australian law but for climate cases world-wide. "", 'In May this year, Anjali Sharma was sitting in her economics class at school in Melbourne when the court in Sydney live-streamed the results of a climate case she had found herself at the centre of. It took a while to sink in. ', '""To me it all just sounded like jargon. It took a briefing from my legal team to understand the magnitude of what had happened,"" she says. ', ""At that moment 17-year-old Ms Sharma and the seven other teenagers involved in her case had made history. Alongside 87-year-old Catholic nun Brigid Arthur, who acted as the young people's legal guardian, they'd taken Australia's environment minister, Sussan Ley, to court - and won."", '""It felt really rewarding to be able to engage in something so historic for Australia, and needed too,"" says Ms Sharma.', 'Their case attempted to stop the expansion of the Vickery coal mine in New South Wales, which is estimated to add an extra 170 million tonnes of fossil fuel emissions to the atmosphere. ', ""The judge in their case, Mordy Bromberg, ruled that the government had a duty to protect young people against future harm related to climate change. It's the first time in the world that a duty of care of this kind has been recognised."", ""Justice Bromberg did not, however, grant them an injunction to prevent the expansion of the mine. In his view, the court didn't have any evidence that Sussan Ley would actually approve the extension, and any injunction would be pre-emptive."", 'Yet in September Ms Ley approved the extension of the Vickery coal mine, as well as three others since then. The government is also appealing the decision in the Sharma case - the outcome of which is due soon.', 'The government used a ""substitution argument"" as one reason to approve Vickery, says the lawyer representing the Sharma case, David Barnden.', '""It\'s the argument that if this particular coal project didn\'t go ahead, it wouldn\'t make a difference to the total amount of emissions because effectively the market would fulfill that demand. That\'s otherwise known as the drug dealer\'s defence - it\'s the idea that \'If I don\'t deal drugs then somebody else will.\'""', 'For Sister Brigid Arthur, the minister\'s decisions since the success of their case are ""quite provocative"".', ""Sister Arthur has spent a lifetime working with young people. For over two decades she has been acting as a litigation guardian - instructing lawyers on behalf of those who can't represent themselves - in cases mostly involving refugees. Before that she was a secondary school teacher. This is her first environmental case. "", '""It\'s engaged young people in a way that seems quite extraordinary. It\'s certainly for me something new,"" she says.', ""She was approached by lawyers just over a year ago who asked her to act as the teenagers' litigation guardian. She didn't take much convincing."", '""I\'m pretty passionate about climate change and while I don\'t work directly in this area, I\'m very conscious of the fact that it\'s important for people to do what they can.', '""Young people are the ones who will inherit whatever we\'re doing now, so they have every right to be calling people to account.""', 'In speaking out, Ms Sharma has made herself a target for attacks.', '""I\'ve been messaged a lot of threats,"" she says.', '""Some of the big news sources in Australia have, I guess, quite a right-wing following, so when news sources like that have covered my story I learned really quickly not to read the comments.""', ""A 2019 report which investigated four publications owned by Australia's most powerful media company, News Corp Australia, argued that they promoted climate scepticism. Of over 8,000 articles analysed, 45% of all items either rejected or cast doubt upon consensus scientific findings."", 'In response, a News Corp Australia spokesman said the year-old report was ""imbalanced"" and coming from ""a political activist group with a history of bias against our company\'s journalism"".', 'News Corp Australia recently has been viewed as softening its hostility towards climate action by advocating for net zero emissions by 2050.', 'Despite this, shortly before and during COP26, videos from News Corp-owned Sky News Australia were recycled and found traction on social media amongst climate sceptics.', 'One Sky News Australia segment in which the host condemns youth climate activists as ""selfish, badly educated, virtue-signalling little turds"" was shared by the head of the advocacy group the CO2 coalition and received over 45,000 likes and 16,000 retweets.', 'As the science of climate change has become harder to argue with, a growing and common tactic is often to shoot the messenger instead - often accusing them of hypocrisy. ', '""Comments like \'Oh, she\'s wearing jeans and I bet she doesn\'t know how much water goes into producing a pair of jeans,\'"" says Ms Sharma. ""And you know, they\'re right. I do own a pair of jeans. But me not owning that pair of jeans is not going to cut Australia\'s emissions in half by 2030.""', 'When Sister Brigid first met the teenagers, who knew each other through attending climate protests, she was struck by their passion. She describes them as a group of young people ""who really believe in this, who feel like they can\'t stop"".', '""There are very few greys with young people,"" she says. ""Everything is so black and white.""', 'But for now, all they can do is wait for the result of the appeal to be announced.', 'Despite widespread recognition of the need to move away from coal, there are different approaches when it comes to putting that knowledge into practice. At the COP26 summit in Glasgow, coal became a point of contention after delegates from China and India requested a last-minute change to the agreement, switching the phrase ""phase out"" coal with ""phase down"".', 'The results of the appeal and their case could be game-changing - not only for Australia but for other parts of the world too.', ""A success in their case could signal an erosion in support for fossil fuel burning and extraction with more lawsuits of this kind ahead. But if the minister's appeal is successful, it could see courts effectively vacate the climate field."", 'Australia is the world\'s second-largest exporter of coal. Following the Glasgow summit, Australian Prime Minister Scott Morrison said the coal industry will be operating in the country for ""decades to come"". He added that the plan to achieve net zero by 2050 will not come at the cost of rural and regional Australians. ', '""The world is grappling with this collective action problem of climate change. Every mine has its part to play and every decision counts,"" says Mr Barnden.', '""What the court found was that the emissions from this particular extension project could be the emissions that tip us over the edge to these nonlinear tipping points which would further accelerate climate change.""', 'He hopes that the duty of care ruling - if maintained through the appeal process - can influence other jurisdictions and give hope to young people to be able to participate in the legal process.', '""It\'s a very foundational legal case to approach the problems caused by climate change, and the principles of negligence exist in a whole range of common law countries, from the UK, to New Zealand, Canada and the US as well.""', ""It's too soon to tell whether this case will provide a turning point on climate inaction. But for Ms Sharma and the other teenagers involved in her case, the time for action is now."", '""I really hope the federal court realises that Australia is now running behind the rest of the world, and that the duty of care that my case seeks to establish is really, really needed right now.""']","['https://ichef.bbci.co.uk/news/240/cpsprodpb/B99E/production/_122081574_anj2.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/101B0/production/_121986956_b8af69c5-0dc7-4193-85c4-3b5530ef07c8.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/4039/production/_121914461_gettyimages-1310017393.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/446E/production/_122081571_anj2.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/1226D/production/_105894347_grey_line-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/1226D/production/_105894347_grey_line-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/16B7/production/_122051850_coalaustralia.jpg']"
2,/news/science-environment-59649066,nan,2021-12-14T15:05:33.000Z,"['Arctic heat record is like Mediterranean, says UN', 'The highest temperature ever recorded in the Arctic, 38C (100F), has been officially confirmed, sounding ""alarm bells"" over Earth\'s changing climate.', 'The World Meteorological Organization (WMO) on Tuesday verified the record, reported in the Siberian town of Verkhoyansk on 20 June last year. ', ""The temperature was 18C higher than the area's average daily maximum for June."", 'The WMO, a UN agency, said the extreme heat was ""more befitting the Mediterranean than the Arctic"".', 'It is the first time the agency has included the Arctic Circle in its archive of extreme weather reports.', 'The WMO said the 38C temperature was measured at a meteorological station during ""an exceptional and prolonged Siberian heatwave"".', ""Last year's extreme heat in the region contributed to the spread of wildfires, which swept across the forests and peatlands of northern Russia releasing record amounts of carbon."", 'While relatively common in summer months, high temperatures and strong winds made the fires unusually severe.', 'The high temperatures across Siberia led to ""massive sea ice loss"" and played a major role in 2020 being one of the three warmest years on record, the WMO said.', 'The agency said its verification of the Verkhoyansk record highlighted how temperatures were increasing in a climatically important region of the world. ', '""This new Arctic record is one of a series of observations reported to the WMO archive of Weather and Climate Extremes that sound the alarm bells about our changing climate,"" said WMO Secretary-General Petteri Taalas.', 'Mr Taalas told the BBC that melting snow and ice in the Russian Arctic were boosting warming. ', '""This is very much caused by changes in the radiation properties of the soil and the ocean... once we had snow cover, the radiation properties of the surface is very different from the dark soil or open sea,"" he said.', 'The WMO said it had added the Arctic Circle to its World Weather and Climate Extremes archive under a new category for high temperatures in the region.', 'The Arctic is one of the fastest warming regions in the world, heating at more than twice the global average, the WMO said. ', 'Warming in the Arctic is leading to the thawing of once permanently frozen permafrost below ground.', 'This is alarming scientists because as permafrost thaws, carbon dioxide and methane previously locked up below ground is released.', 'These greenhouse gases can cause further warming, and further thawing of the permafrost, in a vicious cycle known as positive feedback.', 'The higher temperatures also cause land ice in the Arctic to melt at a faster rate, leading to greater run-off into the ocean where it contributes to sea-level rise.', 'Human activity is contributing to a rise in world temperatures, and climate change now threatens every aspect of human life.', 'Left unchecked, humans and nature will experience catastrophic warming, with worsening droughts, greater sea level rise and mass extinction of species.']","['https://ichef.bbci.co.uk/news/240/cpsprodpb/17EBA/production/_122087979_gettyimages-1234239498.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/157AA/production/_122087978_gettyimages-1234239498.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/1FCD/production/_105914180_line976-nc.png']"
3,/news/science-environment-59644494,Jonathan Amos,2021-12-13T20:44:47.000Z,"['Antarctic glacier heading for dramatic change', 'Scientists are warning of dramatic changes at one of the biggest glaciers in Antarctica, potentially within the next five to 10 years.', 'They say a floating section at the front of Thwaites Glacier that until now has been relatively stable could ""shatter like a car windscreen"". ', 'US and UK researchers are currently engaged in an intense study programme at Thwaites because of its melt rate. ', 'Already it is dumping 50 billion tonnes of ice into the ocean each year.', ""This is having limited impact on global sea-levels today, but there is sufficient ice held upstream in the glacier's drainage basin to raise the height of the oceans by 65cm - were it all to melt."", 'Such a ""doomsday"" scenario is unlikely to come about for many centuries, but the study team says Thwaites is now responding to a warming world in really quite rapid ways.', '""There is going to be dramatic change in the front of the glacier, probably in less than a decade. Both published and unpublished studies point in that direction,"" said glaciologist Prof Ted Scambos, US lead coordinator for the International Thwaites Glacier Collaboration (ITGC). ', '""This will accelerate the pace (of Thwaites) and widen, effectively, the dangerous part of the glacier,"" he told BBC News.', ""Thwaites is a colossus. It's roughly the size of Great Britain, or Florida, and its outflow speed has doubled in the past 30 years."", ""The ITGC has established how this is happening. It is the result of warm ocean water getting under - and melting - Thwaites's floating front, or ice shelf as it's known."", 'The warm water is thinning and weakening this ice, making it run faster and pushing back the zone where the main glacier body becomes buoyant.', ""At the moment, the leading edge of the eastern ice shelf is pinned in place by an offshore underwater ridge, which means its flow speed is a third of that seen in the ice shelf's western sector which has no such constraint."", 'But the ITGC team says the eastern shelf is likely to become uncoupled from the ridge in the next few years which will destabilise it. And even if the pinning persists, the ongoing development of fractures in the shelf ice will almost certainly break up the area anyway.', '""I visualise it somewhat similar to that car window where you have a few cracks that are slowly propagating, and then suddenly you go over a bump in your car and the whole thing just starts to shatter in every direction,"" explained Dr Erin Pettit from Oregon State University.', 'The affected area is very small when considered in the context of the glacier as a whole, but it is the shift to a new regime and what this means for further ice loss that is the real significance.', 'At present, the eastern shelf, which has a width of about 40km, moves forward at about 600m per year. The coming change in status will probably see the following ice jump in speed to about 2km per year - the same as the current velocity recorded in the 80km-wide western sector.', ""Jointly funded by the US National Science Foundation and the UK's Natural Environment Research Council, the five-year ITGC project is putting Thwaites under unprecedented scrutiny. "", ""Each Antarctic summer season, teams of scientists are investigating the glacier's behaviour in every way possible. From satellite, on the ice, and from ships in front of Thwaites."", 'Those teams are en route for the new season right now, some in Covid quarantine ahead of their deployment to the field.', 'One of the projects for the New Year will see the tubby yellow submarine known as ""Boaty McBoatface"" dive under Thwaites\' floating ice to gather data on water temperature, current direction and turbulence - all factors that influence melting.', 'The autonomous vehicle will go on missions lasting one to four days, navigating its own path through the cavity beneath the shelf. This is high risk as the seafloor terrain is extremely rugged. ', '""It\'s scary. We might not get Boaty back,"" conceded Dr Alex Phillips from the UK\'s National Oceanography Centre.  ', '""We\'ve put a lot of effort this past year into developing collision avoidance for the vehicle, to make sure it doesn\'t crash into the seabed. We also have contingencies whereby if it does get into trouble, it can retrace its steps and retreat to safety.""', 'The latest science on Thwaites Glacier is being presented this week at the American Geophysical Union Fall Meeting in New Orleans.']","['https://ichef.bbci.co.uk/news/240/cpsprodpb/70A9/production/_122214882_p1000361.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/17D48/production/_122080679_0c9b33ea-9bd1-477d-8c68-aa0d8b031ab7.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/6BD8/production/_122080672_thwaites-v2-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/11C39/production/_122216727_boaty3.jpg']"
4,/news/science-environment-58913875,nan,2021-12-10T00:33:38.000Z,"['Four cheap ways to save energy at home this winter', ""Making your home more energy efficient can be costly and may not be possible if you're renting, or you don't have thousands of pounds stashed away to buy new heat pumps and double glazing."", ""But there are some cheap solutions to try to save money. We've looked at where you are likely to be losing the most energy in your home and come up with some simple solutions to help save money on your bills and keep warm this winter."", 'Warm air wants to leave your home and will find any nook and cranny to do so. As it does, cold air is sucked in to replace it, causing draughts. It makes your home cold and wastes energy.', 'Shutting doors and closing windows may not be enough as any gaps in the frames allow warm air to escape - and that costs money. On this thermal image, the draughts show up as the coldest areas around a front door.', 'The coolest temperatures are black, purple and blue and the draughts are shown around the door in these colours, says James Richardson, of IRT Surveys - which uses thermal imaging to help home owners identify where heat is being lost.', 'The letter box, often an escape route for hot air, appears warm (red and yellow colours) so it is likely to be well-sealed and insulated. ', 'But by simply adding a draught excluder - or even a rolled up towel - the draughts can be blocked, as we can see in these before and after images:', 'Energy firms and energy-saving campaigners agree one of the simplest solutions to keeping out the cold is to use a draught excluder. Combined with draught-proofing of windows and doors, it could help cut around £25 a year off your bills.', 'Having a rolled-up towel by the front door may not be the most attractive household feature, but you can always try to make and decorate one yourself.', 'It is important to make sure the draught excluder covers the width of the door. And for a no-sew method, use strips of the discarded material to make ties and tie up each end of the trouser leg instead.', ""If you don't fancy cutting up your jeans you could just use a rectangular piece of material to make a tube and fill in a similar fashion. You'll end up with a more regular-shaped excluder."", 'For the really crafty, or Team GB Olympic gold medal-winning divers perhaps, Home Energy Scotland have a pattern for a knitted version.', 'Badly fitting windows or single panes of glass are another place heat is often lost. ', ""If you can't get windows replaced with double glazing, the Energy Saving Trust says it is worth getting some heavy curtains to help keep the heat in the room."", 'Again, the thermal images show how closing the curtains traps that heat in with you.', 'You may not want to sit in the dark all day, so look out for cheap DIY kits available that use a thin plastic sheet to cover the window, blocking draughts.', 'They are sometimes shrink-fitted into place with a hairdryer and can be removed and replaced as required.', 'Insulating your loft is like wearing a woolly hat - trapping the warmth below to keep you cosy. However, that hatch is just like any other door and needs attention too.', ""Even James was surprised by the thermal image showing heat being lost around the frame. But it's an easy fix, making sure it is snugly insulated around the edges."", 'One suggestion online is to glue a plastic bag to the back of the hatch, fill it some of the loft insulation and then seal it up. It should help insulate the hatch and flop over the edges when you pull it shut, stopping draughts escaping.', 'There are lots of little things we can do around the home that will help save energy and money that just require tweaks to our behaviour rather than installing, fitting or making anything.', 'Most energy companies will install a smart meter for free so you can help monitor your energy use and spending. ', 'But there are other small changes to your daily routine that cost nothing and save energy. The obvious ones are spending less time in the shower (potentially saving about £10 a year), turning off the lights (£14) or turning down the thermostat (saving up to£55).', 'The Eco-Experts blog recommends ""heating the humans, not the building"" - so perhaps don\'t keep the central heating on all the time if you\'re not cold, and don\'t heat rooms you\'re not in. ', 'Other ideas include:', ""And finally there is the old favourite - repeated by parents down the ages and still on the advice the elderly by Age UK - if you're cold, put on an extra layer - several thin layers of clothing will keep you warmer than one thick layer, as the layers trap warm air between them."", 'Finally ,check how much you know about saving energy with our quiz.']","['https://ichef.bbci.co.uk/news/240/cpsprodpb/7068/production/_121167782_gettyimages-556417487_window.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/7068/production/_121167782_gettyimages-556417487_window.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/A030/production/_121080014_doordraught_excluder5reg2x-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/15F98/production/_121080009_drought_excluder6402x-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/03F0/production/_121080010_whitespace2.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/72FB/production/_112953492__90021446_test_grey_line_new-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/BE88/production/_121167784_gettyimages-1186727911windows976.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/4958/production/_121167781_thermal_curtains22x-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/03F0/production/_121080010_whitespace2.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/72FB/production/_112953492__90021446_test_grey_line_new-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/E598/production/_121167785_gettyimages-523409780_loft976.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/10CA8/production/_121167786_thermal_loft_hatch_heatlossv2_640x2-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/72FB/production/_112953492__90021446_test_grey_line_new-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/133B8/production/_121167787_gettyimages-1250319544pot.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/72FB/production/_112953492__90021446_test_grey_line_new-nc.png']"
5,/news/59387191,By Esme Stallard and Wanyuan Song,2021-12-08T00:37:31.000Z,"['The green drive leading to deforestation', 'Indonesia pledged at the recent COP26 climate summit that its greenhouse gas emissions would peak by 2030 and then start to fall. ', ""It's also said that it will end deforestation by that same date."", ""But to reduce emissions from its transport sector, it's relying on using more biofuels - production of which can lead to the loss of forested land."", 'So how can it both curb its emissions using biofuels and end deforestation by 2030?', ""Indonesia is now the third largest producer of biofuels in the world, behind Brazil and the US, and the world's largest producer of biodiesel - a biofuel alternative to regular diesel fuel."", 'Biofuels come from plant material and animal waste, and can be used to power vehicles or for heating and electricity. ', 'They are considered a renewable alternative to traditional fossil fuels (coal, petrol and diesel) as they can be replenished quicker and release fewer greenhouse gases. ', 'Indonesia produces biodiesel from crops, primarily palm oil, and government policy stipulates that all diesel fuel must contain a mix of at least 30% biodiesel - to rise to 50% by 2025.', ""The transport sector accounts for 13.6% of the country's emissions and 45% of its energy consumption. The government believes this policy could reduce their transport emissions by 36 million tonnes of CO2 by 2040."", 'But taken along with an expected 6% annual growth in its vehicle fleet, it means biofuel production will need to increase by nearly 50% over the next three years to meet demand. ', 'This would require a substantial increase in land used for biofuel production, perhaps by as much as 1.2 million hectares - to about a quarter of all palm oil cultivation in the country.', 'In theory, biofuels should reduce emissions compared with fossil fuels because when biofuel crops grow, they absorb carbon from the atmosphere which is then released through burning - meaning there is no net increase in emissions. ', 'The crops can then be replanted and the process started again. ', 'However, problems arise because of land clearing such as deforestation, which is needed to grow these crops.', 'Forests are one of the most effective systems at absorbing CO2 from the atmosphere, far more so than crops. ', 'Replacing them with biofuel crops means less CO2 is absorbed, and this leads to an increase of greenhouse gases - contributing to global warming.', 'So when forested land is cleared - as opposed to using existing agricultural land - to grow soybean or palm oil it can end up producing more emissions for each unit of energy than diesel.', 'The government has tried to implement measures for the sustainable management of its forests. However, earlier this year it failed to extend a ban on new palm oil plantations.', 'Indonesia pledged to end deforestation by 2030 at COP26, but afterwards, its environment minister said the promise was ""clearly inappropriate and unfair"".  ', 'In a BBC interview in October, Indonesian President Joko Widodo defended his country\'s deforestation record, and said it had ""rehabilitated a lot of hectares"" of forests.', ""It's true the annual rate of deforestation has come down. But Indonesia continues to be one of the world's top three countries for the amount of forest loss, primarily because of new palm oil plantations."", 'And when approached about this article, Febry Calvin Tetelepta from the presidential office told us palm oil plantations were a more efficient way to produce biofuel than using crops like sunflower and soy bean.', 'He said palm oil requires relatively smaller amounts of land for the same quantity of oil - which is correct.', 'There are more than 60 countries with a requirement for biodiesel in their fuel supply, but attitudes are changing in some of them.', 'Germany, the fourth largest global producer of biofuels, says that from 2023 it will no longer produce biodiesel from palm oil because of concerns about deforestation.', 'The EU has similarly tightened its restrictions.', 'Brazil  - another big user of biofuels - has reduced production this year because of successive droughts, which have lowered yields for soybean and corn.', 'Thailand has suspended indefinitely the rollout of diesel and biodiesel mixes because higher crop prices have made production unsustainable. ', 'Global Forest Watch says there are around 50 to 60 other, more environmentally friendly plants apart from palm oil, like candlenut and coconut, that could be used in Indonesia. ', 'However, research group Carbon Disclosure Project found that certification issues for biofuel production, alongside existing subsidies, encourages producers to continue with deforestation practices as opposed to seeking out sustainable alternatives.', 'Indonesia says it wants to move towards electric vehicles to cut transport emissions.', 'But it currently only has a modest plan for 2.2 million electric cars by 2030 and to sell only electric cars and motorcycles by 2050.', 'Indonesia has more than 21 million vehicles on the road, but only a few thousand were electric by the end of 2020.', ""And given that 90% of Indonesia's electricity is produced from fossil fuels (mostly coal), running an electric vehicle currently produces significantly more emissions than using diesel or petrol. "", 'Filda Yusgiantoro, director of an Indonesia energy think tank, says given the growing demand for vehicles, ""biofuels.. from palm oil will still play a major role in supplying fuel needs for the transportation sector"".', 'Additional research by Astudestra Ajengrastri and Nurika Manan from BBC Indonesian']","['https://ichef.bbci.co.uk/news/240/cpsprodpb/2D15/production/_122014511_gettyimages-200376355-001-170667a.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/52E5/production/_121912212_bandaaceh_protest_epa_crop_hi071745212.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/D459/production/_121916345_research_biofuel_gettyimages-1079987712.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/13D45/production/_121912218_nasa_indondefor_oli_2019331_th.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/A376/production/_121764814_biofuels_23a_nov-nc.png', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/A105/production/_121912214_jakarta_echarge_epa_crop_hi071860716.jpg', 'https://ichef.bbci.co.uk/news/240/cpsprodpb/1848/production/_98761260_onlinebanner_976x280.jpg']"
